,id,title,combined_features
1731,10188,The Sisterhood of the Traveling Pants 2,"four young women continue the journey toward adulthood that began with ""the sisterhood of the traveling pants."" now three years later, these lifelong friends embark on separate paths for their first year of college and the summer beyond, but remain in touch by sharing their experiences with each other. Adventure Comedy Drama Family femalefriendship bestfriend summervacation womandirector youngadult AlexisBledel AmberTamblyn AmericaFerrera BlakeLively RachelNichols TomWisdom MichaelRady LeonardoNam RachelTicotin ShohrehAghdashloo BlytheDanner JesseWilliams LucyHale ErnieLively KyleMacLachlan CarlyRoseSonenclar CoryNichols MariaKonstadarou StevieRayDallimore ZacharoulaKlimatsaki RebekahAramini PaulCoughlan AlisonFolland AdrienneBailon KielyWilliams SanaaHamri"
1732,42151,Down Terrace,"after serving jail time for a mysterious crime, bill and karl get out of jail and become preoccupied with figuring out who turned them in to the police. on top of that, the ""family business"" is on the rocks, and the motley crew of criminals who operate out of down terrace aren't feeling terribly trusting of one another. it might look like an ordinary house, but at down terrace, the walls are closing in.. Drama Action Comedy murder darkcomedy crimefamily RobertHill RobinHill JuliaDeakin DavidSchaal TonyWay MichaelSmiley KerryPeacock MarkKempner GarethTunley BenWheatley"
1733,44638,The Tempest,"an adaptation of the play by william shakespeare. prospera (a female version of shakespeare's prospero) is the usurped ruler of milan who has been banished to a mysterious island with her daughter. using her magical powers, she draws her enemies to the island to exact her revenge. Drama Fantasy shakespeare sword island frog sorcery banishment spirit storm staff womandirector sorceress loincloth HelenMirren FelicityJones ReeveCarney DavidStrathairn TomConti AlfredMolina DjimonHounsou RussellBrand AlanCumming ChrisCooper BenWhishaw JudeAkuwudike JulieTaymor"
1734,10676,Halloween III: Season of the Witch,"dr. daniel challis and ellie grimbridge stumble onto a gruesome murder scheme when ellie's novelty-salesman father, harry, is killed while in possession of a strange mask made by the silver shamrock mask company. the company's owner, conal cochran, wants to return halloween to its darker roots using his masks -- and his unspeakable scheme would unleash death and destruction across the country. Horror Mystery ScienceFiction commercial factory gasstation curfew mask halloween hospital doctor death surveillancecamera stonehenge TomAtkins StaceyNelkin DanO'Herlihy MichaelCurrie RalphStrait JadeenBarbor BradSchacter GarnStephens NancyKyes JonathanTerry AlBerry WendyWessberg EssexSmith MaidieNorman JohnMacBride JamieLeeCurtis DickWarlock JoshuaJohnMiller MichelleWalker PaddiEdwards TommyLeeWallace NormanMerrill LoydCatlett TommyLeeWallace"
1735,42497,Pink Narcissus,an erotic poem set in the fantasies of a young male prostitute. Drama Romance dream prostitution BobbyKendall DonaldL.Brooks CharlesLudlam JamesBidgood
1736,159824,Hotel Transylvania 2,"when the old-old-old-fashioned vampire vlad arrives at the hotel for an impromptu family get-together, hotel transylvania is in for a collision of supernatural old-school and modern day cool. Animation Comedy Family transylvania hotel witch technology magic mummy dracula skeleton onlychild backpacker marriage frankenstein wolfman zombie movingout invisibleman newlife AdamSandler AndySamberg SelenaGomez KevinJames SteveBuscemi DavidSpade Keegan-MichaelKey AsherBlinkoff FranDrescher MollyShannon MeganMullally NickOfferman DanaCarvey RobRiggle MelBrooks JonnySolomon ChrisKattan SadieSandler SunnySandler JonLovitz RobertSmigel AvaAcres GenndyTartakovsky"
1737,75174,The Grey,an oil drilling team struggles to survive after a plane crash strands them in the wilds of alaska. hunting them is a pack of wolves that sees them as intruders. Action Drama Thriller alcohol isolation wolf wilderness forest stranded alaska survival airplanecrash fear howling death animalkilling freezing animalattack campfire malecamaraderie guninmouth aftercreditsstinger barfight eatenalive eatenbyanimal LiamNeeson DermotMulroney FrankGrillo DallasRoberts JoeAnderson NonsoAnozie JamesBadgeDale BenBray LarissaStadnichuk JamesBitonti JonathanBitonti AnneOpenshaw PeterGirges EllaKosor JacobBlair LaniGelera JoeCarnahan
1738,956,Mission: Impossible III,"retired from active duty to train new imf agents, ethan hunt is called back into action to confront sadistic arms dealer, owen davian. hunt must try to protect his girlfriend while working with his new team to complete the mission. Adventure Action Thriller berlin cia vatican whitehouse secretidentity secret explosive mobilephone map traitor mask honeymoon shanghai pretendedmurder secretmission letter funeral coveredinvestigation toshootdead secretagent video stamp harddrive e-mail decipherment suitcase computer revenge murder mission hospital duel disguise celebration goodandbad researchlaboratory blast TomCruise PhilipSeymourHoffman VingRhames BillyCrudup JonathanRhysMeyers MichelleMonaghan KeriRussell MaggieQ SimonPegg AaronPaul LaurenceFishburne RoseRollins BaharSoomekh J.J.Abrams"
1739,38970,"Remember Me, My Love","the story of a normal italian family in which come out the dreams of those who have lost their possibilities and of those who want to realize them. carlo and giulia are a married couple who have each given up their aspirations in order to live an average life. their 19-year-old son, paolo, is having trouble finding an identity, while their 18-year-old daughter, valentina, has already figured out how to use sex to her advantage. the family goes through a crisis when carlo begins having an affair, giulia attempt to seduce the director of a local stage production she is in, and valentina does what she does best to land an audition for a tv show Drama Comedy Romance eroticism FabrizioBentivoglio LauraMorante MonicaBellucci SilvioMuccino NicolettaRomanoff GabrieleLavia EnricoSilvestrin SilviaCohen AlbertoGimignani AmandaSandrelli BlasRoca-Rey PietroTaricone GiuliaMichelini MariaChiaraAugenti AndreaRoncato StefanoSantospago IsabellaOrsini GuaiaMarini LucaJurman ClemenzaFantoni GabrieleMuccino"
1740,81836,To Rome with Love,"four tales unfold in the eternal city: while vacationing in rome, architect john encounters a young man whose romantic woes remind him of a painful incident from his own youth; retired opera director jerry discovers a mortician with an amazing voice, and he seizes the opportunity to rejuvenate his own flagging career; a young couple have separate romantic interludes; a spotlight shines on an ordinary man. Romance Comedy rome expatriate episodic EllenPage WoodyAllen JesseEisenberg PenélopeCruz AlecBaldwin RobertoBenigni AlisonPill AlessandraMastronardi RiccardoScamarcio JudyDavis OrnellaMuti GretaGerwig FlavioParenti AlessandroTiberi CarolAlt DavidPasquesi LynnSwanson WoodyAllen"
1741,97630,Zero Dark Thirty,"a chronicle of the decade-long hunt for al-qaeda terrorist leader osama bin laden after the september 2001 attacks, and his death at the hands of the navy s.e.a.l. team 6 in may, 2011. Thriller Drama History assassination cia hotel terrorist prisoner cardealer mossad van iraq pakistan osamabinladen manhunt navyseal fword femaleprotagonist gunfight raid violence textmessage monkey dog specialforces tiedup military area51 terroristgroup torturing womandirector alqaeda prisoncamp watertorture suicidebombing 21stcentury exspecialforces post9/11 helicoptercrash islamabad JessicaChastain JasonClarke MarkStrong JoelEdgerton ChrisPratt KyleChandler EdgarRamírez MarkDuplass ScottAdkins JenniferEhle RickySekhon RedaKateb HaroldPerrineau JeremyStrong J.J.Kandel JamesGandolfini StephenDillane JohnSchwab MartinDelaney JohnBarrowman JeffMash TaylorKinney CallanMulvey SiaosiFonua PhilSomerville NashEdgerton MikeColter JessicaCollins FrankGrillo FaresFares AlexanderKarim KathrynBigelow"
1742,19615,Flying By,"a real estate developer goes to his 25th high school reunion without his wife, and finds his old teenage band playing. they get him up on stage for a couple of songs, and convince him come to a rehearsal. his wife is outraged that he played. his daughter thinks it's kind of cool. his mother, in a retirement home, encourages him to enjoy life. he feels some temporary relief from the pressures of business complexities and the stress of marriage tensions. the band gets booked at a popular bar, which leads to a last minute booking to open for a reunion tour, with the possibility of additional tour dates. but the band has internal conflicts. he faces a tough decision to give it a shot even though it will affect his marriage, his family, particularly his daughter, and his business. Drama BillyRayCyrus HeatherLocklear AhnaiseChristmas ArabellaField MoCollins SidneyFranklin RobertGossett DavidHaack JudithHoag TedHutton StevenB.Jarnicki EricAllanKramer KevinMontgomery KatieLeclerc CherylNoe GeneRathswohl PatriciaNeal OlesyaRulin StephenMichaelShearer MonaJoTrowbridge MykWatford DavidZayas"
1743,11336,The Dead Zone,"johnny smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. when he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact. Horror ScienceFiction Thriller coma sheriff basedonnovel sacrifice suspense psychopathickiller premonition independentfilm vision doctor caraccident seriesofmurders psychic darkhero gothic madness flashback ChristopherWalken BrookeAdams TomSkerritt MartinSheen HerbertLom AnthonyZerbe ColleenDewhurst NicholasCampbell WilliamB.Davis SeanSullivan JackieBurroughs GézaKovács RobertaWeiss PeterDvorsky BarryFlatman CindyHinds DavidRigby HeleneUdy RogerDunn RamonEstevez DavidCronenberg"
1744,343795,90 Minutes in Heaven,"a man involved in a horrific car crash is pronounced dead, only to come back to life an hour and a half later, claiming to have seen heaven. Drama hospital church KateBosworth HaydenChristensen HudsonMeek BobbyBatson ElizabethHunter DavidClydeCarr CatherineCarlen DwightYoakam MichaelW.Smith GiannaSimone MichaelHarding RhodaGriffis MarkOliver MichaelCrider MartyStonerock CaraMantella MichaelPolish"
1745,119283,Parker,"a thief with a unique code of professional ethics is double-crossed by his crew and left for dead. assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist. Action Crime professionalthief jewelrobbery JasonStatham JenniferLopez NickNolte MichaelChiklis CliftonCollinsJr SalaBaker CarlosCarrasco WendellPierce EmmaBooth DanielBernhardt PattiLuPone BobbyCannavale EarlMaddox MicahA.Hauptman JonEyez BillySlaughter CarlJ.Walker BeccaMarks RioHackford KirkBaltz CharleighHarmonStelly AlyshiaOchse SharonLandry JamesCarraway KipGilman EamonSheehan ChuckPicerniJr. FelipeSavahge DerekCecil MichelleStafford DannyEpper TaylorHackford"
1746,73935,Vamps,the modern-day story focuses on two beautiful young vampires who are living the good nightlife in new york until love enters the picture and each has to make a choice that will jeopardize their immortality. Comedy Romance Horror vampire love womandirector AliciaSilverstone KrystenRitter SigourneyWeaver RichardLewis WallaceShawn MalcolmMcDowell ZakOrth MariluHenner KristenJohnston MeredithScottLynn GaelGarcíaBernal DanStevens LarryWilmore BettinaBresnan ToddBarry TaylorNegron JustinKirk AmirArison ScottThomson AnnieKitral AmyHeckerling
1747,15301,Twilight Zone: The Movie,"four directors collaborated to remake four episodes of the popular television series 'the twilight zone' for this movie. the episodes are updated slightly and in color (the television show was in black-and-white), but very true to the originals, where eerie and disturbing situations gradually spin out of control. ""a quality of mercy"", ""kick the can"", ""it's a good life"", and ""nightmare at 20,000 feet"". Drama Fantasy Horror ScienceFiction Thriller nazis anthology remake twilightzone AlbertBrooks VicMorrow JohnLarroquette JohnLithgow DanAykroyd ScatmanCrothers DonnaDixon BillMumy BurgessMeredith RodSerling KathleenQuinlan DickMiller AlLeong HelenShaw PriscillaPointer NancyCartwright CherieCurrie ChristinaNigra KevinMcCarthy StevenSpielberg JoeDante JohnLandis GeorgeMiller"
1748,44490,Chuck & Buck,"buck is a man-child who has lived his existence in a life of kindergarten collages and lollipops. buck remembers his old childhood friend chuck, with whom he feels a need to reconnect with after having invited him to his mother's funeral. buck treks out to la where chuck, now a music record executive, is living his life. buck ends up developing an obsession with chuck and begins stalking him. Comedy Drama gay independentfilm mentallyhandicappedman MikeWhite ChrisWeitz LupeOntiveros MayaRudolph PaulWeitz BethColt MaryWigmore PaulSand PamelaGordon MiguelArteta"
1749,802,Lolita,"humbert humbert is a middle-aged british novelist who is both appalled by and attracted to the vulgarity of american culture. when he comes to stay at the boarding house run by charlotte haze, he soon becomes obsessed with lolita, the woman's teenaged daughter. Drama Romance sexualobsession hotel depression lossofmother smalltown flirt midlifecrisis eroticism youngster lolita motel diary seduction forbiddenlove professorforliterature provocation fascination one-sidedlove widow adoptivefather lossofhusband summercamp secretlove JamesMason SueLyon ShelleyWinters PeterSellers LoisMaxwell JohnHarrison DianaDecker JerryStovin GaryCockrell BillGreene ShirleyDouglas StanleyKubrick"
1750,10437,The Muppet Christmas Carol,"a retelling of the classic dickens tale of ebenezer scrooge, miser extraordinaire. he is held accountable for his dastardly ways during night-time visitations by the ghosts of christmas past, present, and future. Comedy Family Fantasy Drama holiday future musical past scrooge christmascarol charlesdickens christmas MichaelCaine DonAusten MeredithBraun DonAusten EdSanders DaveGoelz SimonBuckley CraigCrane JohnEccleston StevenMackintosh RobinWeaver JessicaFox DavidShaw-Parker EdwardSanders KristopherMilnes RussellMartin RaymondCoulthard AnthonyHamblin FergusBrazier BrianHenson"
1751,294550,The Outrageous Sophie Tucker,"the rags to riches story of sophie tucker, an iconic superstar who ruled the worlds of vaudeville, broadway, radio, television, and hollywood throughout the 20th century. before beyoncé, lady gaga, madonna, bette midler, marilyn monroe, and mae west, sophie tucker was the first woman to infatuate her audiences with a bold, bawdy and brassy style unlike any other. using all of ""the last of the red hot mamas"" 400-plus recently rediscovered personal scrapbooks, authors susan and lloyd ecker take you on their seven-year journey retracing tucker's sixty-year career in show business.` WilliamGazecki"
1752,335,Once Upon a Time in the West,this classic western masterpiece is an epic film about a widow whose land and life are in danger as the railroad is getting closer and closer to taking them over. a mysterious harmonica player joins forces with a desperado to protect the woman and her land. Western showdown bounty bountyhunter lossofbrother sadness blackmail harmonica antihero auction dyinganddeath peasant insanity spaghettiwestern HenryFonda ClaudiaCardinale JasonRobards CharlesBronson GabrieleFerzetti PaoloStoppa WoodyStrode JackElam KeenanWynn FrankWolff LionelStander AlMulock AldoSambrell FabioTesti SergioLeone
1753,251471,A LEGO Brickumentary,a look at the global culture and appeal of the lego building-block toys. Documentary popculture fanculture documentary toys JasonBateman MatthiasKlie KiefDavidson DanielJunge
1754,82505,House at the End of the Street,"a mother and daughter move to a new town and find themselves living next door to a house where a young girl murdered her parents. when the daughter befriends the surviving son, she learns the story is far from over. Horror Thriller motherdaughterrelationship crossdressing violence mothersonrelationship fathersonconflict JenniferLawrence MaxThieriot ElisabethShue GilBellows NolanGerardFunk EvaLink AllieMacDonald JordanHayes KristaBridges JamesThomas HaileeSisera CraigEldridge JonathanHiggins OlivierSurprenant LoriAlter JoyTanner BobbyOsborne GraceTucker-Duguay WillSeatleBowes JonMcLaren JohnHealy JasmineChan JonathanMalen ClaudiaJurt MarkTonderai"
1755,53182,300: Rise of an Empire,"based on frank miller's latest graphic novel xerxes and told in the breathtaking visual style of the blockbuster ""300,"" this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as greek general themistokles attempts to unite all of greece by leading the charge that will change the course of the war. ""300: rise of an empire"" pits themistokles against the massive invading persian forces led by mortal-turned-god xerxes and artemesia, the vengeful commander of the persian navy. Action War basedongraphicnovel ancientgreece duringcreditsstinger seabattle handtohandcombat minions navalwarfare 3d SullivanStapleton EvaGreen LenaHeadey CallanMulvey DavidWenham RodrigoSantoro JackO'Connell AndrewTiernan AshrafBarhom AndrewPleavin HansMatheson PeterMensah BenTurner ChristopherBoyer FredOchs PriceCarson JohnMichaelHerndon DavidPevsner PeterFerdinando IgalNaor LukeRoberts GeorgeGeorgiou FarshadFarahat ChristopherSciueref StevenCree CaitlinCarmichael JadeChynoweth KevinFry DavidSterne GregorTruter VincentWalsh NickCourt MarkKilleen DanielRashev DimiterMartinov StefanIvanov AtanasSrebrev MarkAaronWagner NancyMcCrumb BoRoberts GregoryShelby VelizarPeev NoamMurro"
1756,29963,Bright Star,"in 1818, high-spirited young fanny brawne finds herself increasingly intrigued by the handsome but aloof poet john keats, who lives next door to her family friends the dilkes. after reading a book of his poetry, she finds herself even more drawn to the taciturn keats. although he agrees to teach her about poetry, keats cannot act on his reciprocated feelings for fanny, since as a struggling poet he has no money to support a wife. Drama Romance poet independentfilm duringcreditsstinger womandirector AbbieCornish BenWhishaw PaulSchneider KerryFox EdieMartin ThomasBrodie-Sangster ClaudieBlakley GerardMonaco AntoniaCampbell-Hughes SamuelRoukin AmandaHale LucindaRaikes SamuelBarnett JonathanAris OllyAlexander RogerAshton-Griffiths EileenDavies SebastianArmesto AdrianSchiller JaneCampion"
1757,8669,Charlie Bartlett,"awkward teenager charlie bartlett (anton yelchin) has trouble fitting in at a new high school. charlie needs some friends fast, and decides that the best way to find them is to appoint himself the resident psychiatrist. he becomes one of the most popular guys in school by doling out advice and, occasionally, medication, to the student body. Comedy Drama depression suicideattempt medicine newlove drugaddiction privateschool girlfriend advice cleverness highschool toilet schoolperformance drama independentfilm teenagecrush psychiatrist schoolbus AntonYelchin RobertDowneyJr. HopeDavis KatDennings TylerHilton MarkRendall DylanTaylor MeganPark JonathanMalen DerekMcGrath StephenYoung IshanDavé DaveBrown EricFink NoamJenkins LaurenCollins AnnickObonsawin SarahGadon Drake MichaelD'Ascenzo DwaneMcLean QuancetiaHamilton RichardAlanCampbell KimRoberts DavidFraser MarvinKaron AbigailBernardez LauraJeanes AnnamariaJaniceMcAndrew AmeliaTenttave AnnabelleSingson JuliaCohen AbbyZotz MaddyWilde DorianWolf AirickWoodhead DanielWoodhead JakeEpstein BrendanMurray JonPoll"
1758,404,The Straight Story,"""the straight story"" chronicles a trip made by 73-year-old alvin straight from laurens, iowa, to mt. zion, wisconsin, in 1994 while riding a lawn mower. the man undertook his strange journey to mend his relationship with his ill, estranged, 75-year-old brother lyle. Drama brotherbrotherrelationship mississippi wisconsin lawnmower iowa biography basedontruestory independentfilm familyrelationships family roadmovie RichardFarnsworth SissySpacek JaneGallowayHeitz JosephA.Carpenter DonaldWiegert TraceyMaloney DanFlannery EdGrennan JackWalsh GilPearson BarbaraJunePatterson EverettMcGill JamesCada SallyWingert BarbaraKingsley JimHaun KevinFarley JohnFarley LeroySwadley RalphFeldhacker HarryDeanStanton AnastasiaWebb JohnLordan MattGuidry DavidLynch"
1759,293660,Deadpool,"deadpool tells the origin story of former special forces operative turned mercenary wade wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego deadpool. armed with his new abilities and a dark, twisted sense of humor, deadpool hunts down the man who nearly destroyed his life. Action Adventure Comedy antihero mercenary marvelcomic superhero basedoncomicbook breakingthefourthwall aftercreditsstinger duringcreditsstinger selfhealing RyanReynolds MorenaBaccarin EdSkrein T.J.Miller GinaCarano LeslieUggams BriannaHildebrand KaranSoni JedRees StefanKapičić RandalReeder IsaacC.SingletonJr. MichaelBenyaer StyleDayne KyleCassie TaylorHickson Ayzee NaikaToussaint JustynShippelt DonnaYamamoto HughScott CindyPiper EmilyHaine AatashAmir ChadRiley PaulBelsito DarceyJohnson KyleRideout JasonWilliamDay StanLee BenjaminWilkinson RachelSheen PaulLazenby RobHayter HeatherAshleyChase FabiolaColmenero VictoriaDeMare DavidHardware MatthewHoglie TonyChrisKazoleas GregLaSalle DavidLongworth MichaelNeumeyer SeanQuan AnthonyJ.Sacco OlesiaShewchuk DanZachary TimMiller"
1760,14337,Primer,"friends/fledgling entrepreneurs invent a device in their garage that reduces the apparent mass of any object placed inside it, but they accidentally discover that it has some highly unexpected capabilities -- ones that could enable them to do and to have seemingly anything they want. taking advantage of this unique opportunity is the first challenge they face. dealing with the consequences is the next. ScienceFiction Drama Thriller distrust garage identitycrisis timetravel timemachine mathematics independentfilm paradox mechanicalengineering ShaneCarruth DavidSullivan CaseyGooden AnandUpadhyaya CarrieCrawford JayButler JohnCarruth JuanTapia AshleyWarren SamanthaThomson ChipCarruth DelaneyPrice JackPyland KeithBradshaw AshokUpadhyaya BrandonBlagg JonCook DavidJoyner EricDeSoualhat ShaneCarruth"
1761,41513,The Smurfs,"when the evil wizard gargamel chases the tiny blue smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of central park. just three apples high and stuck in the big apple, the smurfs must find a way to get back to their village before gargamel tracks them down. Animation Family Adventure Comedy Fantasy moon magic basedoncomicbook animation goodvsevil smurf blue vortex mischief catandmouse duringcreditsstinger HankAzaria NeilPatrickHarris JaymaMays SofíaVergara TimGunn JonathanWinters KatyPerry FredArmisen AlanCumming AntonYelchin GeorgeLopez PaulaPizzi JoanRivers LizSmith TomColicchio OliviaPalermo MichaelMusto JeffFoxworthy PaulReubens GaryBasaraba JohnOliver KenanThompson B.J.Novak JoelMcCrary JohnKassir TomKane WolfgangPuck FrankWelker MarkDoherty RajaGosnell"
1762,12634,The Big Bounce,"a small-time con artist and a hawaiian real estate developer's mischievous, enterprising mistress team up for a potential $200,000 score. Comedy Crime hotel robbery basedonnovel judge hawaii blackmail seduction yacht waterfall delinquency safe stolenmoney deception skinnydipping cellphone doublecross beachhouse elmoreleonard scheming yellowbikini OwenWilson MorganFreeman GarySinise SaraFoster WillieNelson VinnieJones BebeNeuwirth CharlieSheen HarryDeanStanton AndrewWilson GregorySporleder TerryAhue PeteJohnson BrianL.Keaulana AnahitMinasyan GeorgeArmitage"
1763,17334,The Other End of the Line,an employee at an indian call-center travels to san francisco to be with a guy she falls for over the phone Comedy Romance indianlead callcenter romanticcomedy JesseMetcalfe AustinBasis LarryMiller MichaelChen NouvaMonikaWahlgren SaraFoster HarryKey ShriyaSaran TaraSharma SushmitaMukherjee JaiThade KiranJuneja SuhitaThatte AnupamKher AvantikaAkerkar NeelTolani JamesDodson
1764,9009,Dark Water,"dahlia williams and her daughter cecelia move into a rundown apartment on new york's roosevelt island. she is currently in midst of divorce proceedings and the apartment, though near an excellent school for her daughter, is all she can afford. from the time she arrives, there are mysterious occurrences and there is a constant drip from the ceiling in her daughter's bedroom. Drama Horror Thriller basedonnovel water remake teacher divorce apartment ghost manhattan,newyorkcity JenniferConnelly JohnC.Reilly TimRoth DougrayScott PetePostlethwaite ArielGade CamrynManheim PerlaHaney-Jardine DebraMonk LindaEmond BillBuell KateHewlett WalterSalles"
1765,206647,Spectre,"a cryptic message from bond’s past sends him on a trail to uncover a sinister organization. while m battles political forces to keep the secret service alive, bond peels back the layers of deceit to reveal the terrible truth behind spectre. Action Adventure Crime spy basedonnovel secretagent sequel mi6 britishsecretservice unitedkingdom DanielCraig ChristophWaltz LéaSeydoux RalphFiennes MonicaBellucci BenWhishaw NaomieHarris DaveBautista AndrewScott RoryKinnear JesperChristensen AlessandroCremona StephanieSigman TenochHuerta AdrianaPaz DomenicoFortunato MarcoZingaro StefanoElfiDiClaudia IanBonar TamWilliams RichardBanham PipCarter SimonLenagan AlessandroBressanello MarcZinga BrigitteMillar AdelBencherif GediminasAdomaitis PeppeLanzetta FrancescoArca MatteoTaranto EmilioAniba BenitoSagredo DaiTabuchi GeorgeLasha SargonYelda AndyCheung ErickHayden OlegMirochnikov AntonioSalines MiloudMouradBenamara GidoSchimanski NigelBarber PatriceNaiambana StephaneCornicard GaryFannin SadaoUeda PhillipLaw WaiWong JosephBalderrama EijiMihara JunichiKajioka VictorSchefé HaraldWindisch TristanMatthiae DetlefBothe BodoFriesecke WilhemIben NoemiKrausz NoahSaavedra FrancisAttakpah MichaelGlantschnig MarlonBoess MarieWohlmuth LiliEpply KonstantinGerlach LaraParmiani UmitUlgen AmraMallassi ZiadAbaza WalidMumuni DerekHorsham NariBlair-Mangat MichaelWhite AdamMcGrady NaderDernaika PezhmaanAlinia JudiDench NeveGachev KarlFarrer KimAdis MaurisaSeleneColeman MatijaMondiMatović SamMendes"
1766,37710,The Tourist,"american tourist frank (johnny depp) meets mysterious british woman elsie (angelina jolie) on the train to venice. romance seems to bud, but there's more to her than meets the eye. remake of the 2005 french film ""anthony zimmer"", written and directed by jérôme salle. Action Thriller Romance paris hotel falseidentity undercoveragent romance JohnnyDepp AngelinaJolie PaulBettany TimothyDalton StevenBerkoff RufusSewell ChristianDeSica AlessioBoni DanielePecci GiovanniGuidelli RaoulBova BrunoWolkowitch JulienBaumgartner FrançoisVincentelli ClémentSibony Jean-ClaudeAdelin Jean-MarieLamour NicolasGuillot MhamedArezki IgorJijikine VladimirOrlov VladimirTevlovski AlecUtgoff MarkZak NeriMarcorè GabrieleGallinari RiccardoDeTorrebruna MaurizioCasagrande NinoFrassica GwilymLee StevenRobertson IddoGoldberg RenatoScarpa GiancarloPreviati GiovanniEsposito MarinoNarduzzi TinoGiada BrunoBilotta RalfMoeller MarcRuchmann MassimilianoBelsito FrancescaNerozzi RominaCarancini JenniferIacono ClaudiaMancinelli AnoushkaRavanshad FlorianHenckelvonDonnersmarck"
1767,1578,Raging Bull,"when jake lamotta steps into a boxing ring and obliterates his opponent, he's a prizefighter. but when he treats his family and friends the same way, he's a ticking time bomb, ready to go off at any moment. though lamotta wants his family's love, something always seems to come between them. perhaps it's his violent bouts of paranoia and jealousy. this kind of rage helped make him a champ, but in real life, he winds up in the ring alone. Drama transporter jealousy violenthusband paranoia boxer biography fistfight brokennose sport domesticviolence extremeviolence over-the-hillfighter RobertDeNiro JoePesci CathyMoriarty FrankVincent NicholasColasanto TheresaSaldana MarioGallo JohnTurturro FrankAdonis CharlesScorsese RitaBennett BernieAllen GeneLeBell VictorMagnotta ShayDuffin JackLotz KevinBreslin ColeyWallace FredDennis HarveyParry MichaelBadalucco GeraldineSmith MardikMartin PeterSavage DanielP.Conte RichardMcMurray CandyMoore WallyK.Berns AllenJoseph MartinScorsese VincentBarbi RobertDahdah VincentDiPaolo MartyFarrell CharlesGuardino R.MichaelGivens ChuckHicks MichaelCharlesHill WaltLaRue AngeloLamonea GilPerkins TonyLip DennisO'Neill JerrySchram McKenzieWestmore JimmyWilliams JosephBono MartinScorsese"
1768,1649,Bill & Ted's Bogus Journey,"amiable slackers bill and ted are once again roped into a fantastical adventure when de nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. the robot doubles actually succeed in killing bill and ted, but the two are determined to escape the afterlife, challenging the grim reaper to a series of games in order to return to the land of the living. Adventure Comedy Family Fantasy ScienceFiction future dyinganddeath heaven timetravel heavymetal diabolicalego afterlife metal robot devil doppelganger seance KeanuReeves AlexWinter GeorgeCarlin WilliamSadler JossAckland PamGrier AmyStock-Poynton JimMartin HalLandonJr. AnnetteAzcuy SarahTrigger ChelcieRoss TajMahal EleniKelakos RoyBrocksmith J.PatrickMcNamara DanaStevens CarolRosenthal ChrisMatheson BrendanRyan WilliamThorne EdGale ArturoGil TomAllard TerryFinn JohnEhrin DonForney MichaelChambers BrunoFalcon EdCambridge TadHorino WilliamShatner RobertNoble PeterHewitt"
1769,8068,Desperado,a gunslinger is embroiled in a war with a local drug runner. Thriller Action Crime gunslinger antiterror ambush mexico showdown guitar nudity hitman bartender revenge tragichero shootout mariachi explosion extremeviolence brutality druglord legbrace concealedweapon flashback bookstore AntonioBanderas SalmaHayek JoaquimdeAlmeida CheechMarin SteveBuscemi CarlosAndrésGómez QuentinTarantino TitoLarriva AngelAviles DannyTrejo AbrahamVerduzco CarlosGallardo AlbertMichelJr. DavidAlvarado AngelaLanza ElizabethRodriguez RobertRodriguez
1770,37724,Skyfall,"when bond's latest assignment goes gravely wrong and agents around the world are exposed, mi6 is attacked forcing m to relocate the agency. these events cause her authority and position to be challenged by gareth mallory, the new chairman of the intelligence and security committee. with mi6 now compromised from both inside and out, m is left with one ally she can trust: bond. 007 takes to the shadows - aided only by field agent, eve - following a trail to the mysterious silva, whose lethal and hidden motives have yet to reveal themselves. Action Adventure Thriller spy secretagent sociopath killer artgallery britishsecretservice istanbulturkey imax uzi boobytrap impersonatingapoliceofficer macao DanielCraig JudiDench JavierBardem RalphFiennes NaomieHarris BéréniceMarlohe AlbertFinney BenWhishaw RoryKinnear OlaRapace HelenMcCrory NicholasWoodeson BillBuckhurst ElizeduToit IanBonar ToniaSotiropoulou WolfBlitzer JensHultén AnthonyO'Donnell JoCameronBrown PeterBasham BenLoyd-Holmes OrionLee YennisCheung SamMendes"
1771,126141,The Case of the Grinning Cat,paris 2002. yellow cats appear on the walls. chris marker is looking for these mysterious cats and captures with his camera the political and international events of these last two years (war in iraq...). Documentary ChrisMarker
1772,24575,Raise the Titanic,"to obtain a supply of a rare mineral, a ship raising operation is conducted for the only known source, the titanic. Action Drama Thriller M.EmmetWalsh RichardJordan DavidSelby AnneArcher AlecGuinness BoBrundin JasonRobards MichaelEnsign MauriceKowalewski JerryJameson"
