,id,title,combined_features
2422,10999,Commando,"john matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. to find her, matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. with the help of a feisty stewardess and an old friend, matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed. Action Adventure Thriller kidnapping lonewolf daughter father rescuemission ArnoldSchwarzenegger RaeDawnChong DanHedaya VernonWells JamesOlson DavidPatrickKelly AlyssaMilano BillDuke DrewSnyder SharonWyatt MichaelDelano BobMinor MichaelAdams GaryCarlosCervantes JulieHayek WalterScott AvaCadell BranscombeRichmond BillPaxton MarkL.Lester"
2423,2122,The Whole Ten Yards,"jimmy 'the tulip' tudeski now spends his days compulsively cleaning his house and perfecting his culinary skills with his wife, jill, a purported assassin who has yet to pull off a clean hit. suddenly, an uninvited and unwelcome connection to their past unexpectedly shows up on jimmy and jill's doorstep; it's oz, and he's begging them to help him rescue his wife, cynthia. Comedy Thriller Crime hitman BruceWillis MatthewPerry AmandaPeet KevinPollak FrankCollison JohnnyMessner NatashaHenstridge TashaSmith SilasWeirMitchell ElisaGallay HowardDeutch"
2424,11901,High Plains Drifter,"a gunfighting stranger comes to the small settlement of lago. after gunning down three gunmen who tried to kill him, the townsfolk decide to hire the stranger to hold off three outlaws who are on their way. Western gunslinger desperation outlaw ClintEastwood VernaBloom MariannaHill MitchellRyan JackGing StefanGierasch TedHartley BillyCurtis GeoffreyLewis ScottWalker WalterBarnes PaulBrinegar RichardBull RobertDonner JohnHillerman ClintEastwood"
2425,284293,Still Alice,"alice howland, happily married with three grown children, is a renowned linguistics professor who starts to forget words. when she receives a devastating diagnosis, alice and her family find their bonds tested. Drama mother professor illness JulianneMoore AlecBaldwin KristenStewart KateBosworth ShaneMcRae HunterParrish SethGilliam StephenKunken ErinDarke DanielGerroll QuincyTylerBernstine MaxinePrescott OrlaghCassidy RosaArredondo ZillahGlory CatLynch EhaUrbsalu VictoriaCartagena RichardGlatzer WashWestmoreland"
2426,59962,This Means War,two top cia operatives wage an epic battle against one another after they discover they are dating the same woman. Action Comedy Romance lovetriangle friendship dating sushibar explodingairplane onlinedating stable karateclass dogshelter ReeseWitherspoon ChrisPine TomHardy LauraVandervoort AngelaBassett KaseyRyneMazak WarrenChristie NatassiaMalthe TilSchweiger ChelseaHandler JohnPaulRuttan AbigailSpencer RosemaryHarris GeorgeTouliatos ClintCarleton JennySlate LeelaSavasta DerekWaters MikeDopud DarenA.Herbert KevinO'Grady JesseReid VivLeacock RebelWilson PaulWu KaseyRyneMazak KevanOhtsji DominiqueBrownes AleksPaunovic JoeyForfellow ElizabethWeinstein AshLee JakobDavies LaurenWatson PaulBecker LouiseHradsky JenniferOleksiuk KirstynKonig DanielaDib StefaniaSpampinato EmilieUllerup TyrellWitherspoon McG
2427,11015,The Relic,"a researcher at chicago's natural history museum returns from south america with some crates containing his findings. when the crates arrive at the museum without the owner there appears to be very little inside. however, police discover gruesome murders on the cargo ship that brought the crates to the us and then another murder in the museum itself. Horror Mystery Thriller chicago basedonnovel monster museum pileofdeadbodies god deadbody anthropologist indiantribe amazonjungle PenelopeAnnMiller TomSizemore LindaHunt JamesWhitmore ClaytonRohner ChiMuoiLo ThomasRyan RobertLesser DianeRobin LewisVanBergen ConstanceTowers FrancisX.McCarthy AudraLindley JohnKapelos TicoWells MikeBacarella GeneDavis JohnDiSanti DavidProval JopheryC.Brown DonHarvey RonaldJoshuaScott DaveGraubart SantosMorales RalphSeymour MandyIngber LynAliciaHenderson PeterHyams"
2428,13778,Dickie Roberts: Former Child Star,"tv child star of the '70s, dickie roberts is now 35 and parking cars. craving to regain the spotlight, he auditions for a role of a normal guy, but the director quickly sees he is anything but normal. desperate to win the part, dickie hires a family to help him replay his childhood and assume the identity of an average, everyday kid. Comedy loser childprodigy DavidSpade MaryMcCormack CraigBierko ScottTerra JennaBoyd JohnFarley BobbySlayton MichaelBuffer FredWolf AlyssaMilano EmmanuelLewis JoeyDiaz KevinGrevioux BrianClark LeifGarrett EmilyHarrison NancyPimental AlanBlumenfeld JonLovitz SashaMitchell M.BlairBreard TomArnold KathleenRandazzo PeggyMannix CoreyFeldman DannyBonaduce DustinDiamond RachelDratch RobReiner SpencerGarrett HalSparks RobElk Retta IanGomez DorisRoberts DickVanPatten NicholasSchwerin MichelleRuben EdieMcClurg JohnKirk AlexanderD.Slanger OliverKindred BrandondePaul EvanLeeDahl WyattSmith PatrickThomasO'Brien ColinRyan ChristopherJohnson SergeiVirovlianski JakeChapman AmbyrChilders ValeriePerrine AshleyEdner KevinFarley MikoC.Brando MindyBurbano JannCarl LindseyDann LisaJoyner ErinMurphy MeghanFayeGallagher WillieAames FredBerry ToddBridges GaryColeman JeffConaway CoreyHaim TonyDow FlorenceHenderson ChristopherKnights BarryLivingston MikeLookinland MaureenMcCormick EddieMekka JeremyMiller ErinMoran HaywoodNelson JayNorth RonPalillo ButchPatrick JonathanLoughran PeterDante PaulPetersen AdamRich RodneyAllenRippy MarionRoss ErnestLeeThomas CharleneTilton MichaelMcDonald SamWeisman"
2429,11342,Warlock,"a warlock flees from the 17th to the 20th century, with a witch-hunter in hot pursuit. a warlock (julian sands) is taken captive in boston, massachusetts in 1691 by a witch-hunter giles redferne (richard grant). he is sentenced to death for his activities, including the bewitching of redferne's bride-to-be, but before the execution a demon appears and propels the warlock forward in time to 20th century los angeles, california. redferne follows through the portal. the warlock attempts to assemble the grand grimoire, a satanic book that will reveal the ""true"" name of god. redferne and the warlock then embark on a cat-and-mouse chase with the grand grimoire, and kassandra (lori singer), a waitress who encounters giles while he's attempting to find warlock. Adventure Comedy Fantasy Horror witch cemetery magic timetravel aging curse warlock witchhunter JulianSands LoriSinger RichardE.Grant MaryWoronov KevinO'Brien RichardKuss AnnaLevine DavidCarpenter NancyFox FrankRenzulli IanAbercrombie SteveMiner"
2430,10914,All Hat,"an ex-con returns to his rural ontario roots and outwits a corrupt and wealthy thoroughbred owner trying to take over a slew of local farms. ray dokes, a charming ex-ballplayer, returns from jail to discover the rural landscape of his childhood transformed by urban development. determined to stay out of trouble, ray heads to the farm of his old friend pete culpepper, a crusty texas cowboy who trains losing racehorses and whose debts are growing faster than his corn. Action Comedy Drama Western indianterritory horse ranch stetson urbanisierung bestfriend RachaelLeighCook LukeKirby KeithCarradine LisaRay GrahamGreene ErnieHudson LeonardFarlinger"
2431,309919,The Curse of Downers Grove,"the town of downers grove looks like your average suburban neighborhood -- but downers grove has a disturbing secret.... for the past eight years, one senior from every high school graduating class has met a bizarre death right before graduation day. and this year, chrissie swanson has a terrible feeling that she is going to be the one to die. can chrissie survive the curse of downers grove or will she, like those seniors before her, fall prey to the town's deadly secret? Thriller Mystery Horror Drama self-defense carmechanic graduation highschool shooting party murder curse blood teenager attemptedrape aftercreditsstinger BellaHeathcote LucasTill HelenSlater PenelopeMitchell MarkL.Young ZaneHoltz TomArnold KevinZegers MartinSpanjers JeffStaron MarcusGiamatti SeanRosalies JoelMichaelKramer DerickMartini"
2432,87502,Flight,"commercial airline pilot whip whitaker has a problem with drugs and alcohol, though so far he's managed to complete his flights safely. his luck runs out when a disastrous mechanical malfunction sends his plane hurtling toward the ground. whip pulls off a miraculous crash-landing that results in only six lives lost. shaken to the core, whip vows to get sober -- but when the crash investigation exposes his addiction, he finds himself in an even worse situation. Drama confession airplane fword hangover airplanecrash syringe denial pornactress jesusfreak baseballstadium perjury nationaltransportationsafetyboard flyingupsidedown narcissist relapse substanceabuse DenzelWashington DonCheadle BruceGreenwood KellyReilly JohnGoodman BrianGeraghty NadineVelazquez TamaraTunie MelissaLeo GarcelleBeauvais JustinMartin PeterGerety JamesBadgeDale SharonBlackwood CarterCabassa JohnCrow DaneDavenport PiersMorgan RobertZemeckis"
2433,9072,Little Man,"after leaving the prison, the dwarf criminal calvin sims joins to his moron brother percy to steal an expensive huge diamond in a jewelry for the mobster walken. they are chased by the police, and calvin hides the stone in the purse of the executive vanessa edwards, whose husband darryl edwards wants to have a baby. percy convinces calvin to dress like a baby and be left in front of the edwards's house to get inside the house and retrieve the diamond. darryl and vanessa keep calvin for the weekend and decide to adopt him, while walken threatens darryl to get the stone back. Comedy Crime baby adoption marriedcouple smallperson criminal MarlonWayans ShawnWayans KerryWashington JohnWitherspoon TracyMorgan LochlynMunro KeenenIvoryWayans"
2434,549,Basquiat,"director julian schnabel illustrates the portrait of his friend, the first afro-american pop art artist jean michel basquiat who unfortunately died at a young age and just as he was beginning to make a name for himself in the art world. along side the biography of basquiat are the artists and the art scene from the early 1980’s new york. Drama History newyork sex drugabuse homelessperson newlove drugaddiction overdose graffiti streetart vernissage exhibit friendship independentfilm drug celebration JeffreyWright DavidBowie DennisHopper GaryOldman BeniciodelToro ClaireForlani MichaelWincott ParkerPosey CourtneyLove TatumO'Neal ChristopherWalken WillemDafoe SamRockwell Jean-ClaudeLaMarre HopeClarke RocketsRedglare ElinaLöwensohn PaulBartel JosephR.Gannascoli MichaelBadalucco JulianSchnabel"
2435,11411,Superman IV: The Quest for Peace,"with global superpowers engaged in an increasingly hostile arms race, superman leads a crusade to rid the world of nuclear weapons. but lex luthor, recently sprung from jail, is declaring war on the man of steel and his quest to save the planet. using a strand of superman's hair, luthor synthesizes a powerful ally known as nuclear man and ignites an epic battle spanning earth and space. Action Adventure ScienceFiction savingtheworld dccomics mountains nuclearmissile u.s.army alterego sequel superhero laboratory convertible catholicschool newspapereditor nuclearweapons disarmament volcaniceruption greatwallofchina superpowers superhumanstrength ChristopherReeve MargotKidder GeneHackman JackieCooper MarcMcClure JonCryer SamWanamaker MarielHemingway MarkPillow DamianMcLawhorn WilliamHootkins JimBroadbent StanleyLebor DonFellows RobertBeatty BradleyLavelle MacMcDonald StevePlytas SidneyJ.Furie"
2436,25968,Veronika Decides to Die,"after a frantic suicide attempt, veronika awakens inside a mysterious mental asylum. under the supervision of an unorthodox psychiatrist who specializes in controversial treatment, veronika learns that she has only weeks to live. Drama Romance newyork sex asylum controversial independentfilm psychiatrist treatment womandirector mental SarahMichelleGellar DavidThewlis JonathanTucker ErikaChristensen MelissaLeo EricaGimpel WaleedZuaiter VictorSlezak AdrianMartinez FlorenciaLozano BarbaraSukowa MatthewCowles RenaOwen HolterGraham StuartRudin WardHorton MegGibson JohnFarrer RafaelSardina JillMarieLawrence LisetteBross GregoryMarcel NicoletteHart VictorSteinbach JeffApplegate JessicaKaye TatianaMaher AlRoffe DavidSkeist AmandaLaPergola TaniaSantiago MichaelHarkins ChristyBellaJoiner EmilyYoung"
2437,37206,A Shine of Rainbows,"an orphaned boy named tomás is adopted by maire o’donnell to live on a whimsical irish isle filled with new friends, secret caves and a lost baby pup seal stranded on the coast. but when maire's reluctant husband alec refuses to accept tomás as his own son, the boy drifts down a fateful path of adventure and self-discovery, illuminating how rainbows can shine around - and within - us all. Drama Family orphan rainbow ConnieNielsen AidanQuinn JohnBell TaraAliceScully NiamhShaw JackGleeson VicSarin"
2438,27322,Love Jones,"darius lovehall is a young black poet in chicago who starts dating nina moseley, a beautiful and talented photographer. while trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friend, talking about love and sex. then nina tests the strength of darius' feelings and sets a chain of romantic complications into motion. Comedy Drama Romance sex ex-boyfriend independentfilm africanamerican LarenzTate NiaLong IsaiahWashington BillBellamy LisaNicoleCarson Marie-FrançoiseTheodore TheodoreWitcher"
2439,304410,The Bélier Family,"the whole bélier family is deaf, except for sixteen year old paula who is the important translator in her parents' day to day life especially when it comes to matters concerning the family farm. when her music teacher discovers she has a fantastic singing voice and she gets an opportunity to enter a big radio france contest the whole family's future is set up for big changes. Comedy Drama Music deafness music comingofage teenagegirl singing family signlanguage LouaneEmera KarinViard FrançoisDamiens EricElmosnino RoxaneDuran IlianBergala LucaGelberg MarSodupe StéphanWojtowicz JérômeKircher BrunoGomila VéroniquePoulain PhilippeDusseau ClémenceLassalas MelchiorLebeaut EricLartigau"
2440,13025,Diary of the Dead,a group of young film students run into real-life zombies while filming a horror movie of their own. Horror Action ScienceFiction zombie foundfootage MichelleMorgan JoshuaClose ShawnRoberts AmyLalonde JoeDinicol ScottWentworth PhilipRiccio ChrisViolette TatianaMaslany ToddSchroeder GeorgeA.Romero
2441,9535,Analyze This,"countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful mafia racketeer who suffers from panic attacks. when paul vitti needs help dealing with his role in the ""family,"" unlucky shrink dr. ben sobel is given just days to resolve vitti's emotional crisis and turn him into a happy, well-adjusted gangster. Comedy Crime newyork mafiaboss wedding psychiatrist RobertDeNiro BillyCrystal LisaKudrow ChazzPalminteri JoeViterelli MollyShannon KyleSabihy FrankPietrangolare RonMadoff LeoRossi DonnaMarieRecco KreshNovakovic BartTangredi MichaelStraka JosephRigano RichardS.Castellano MaxCasella BillMacy JimmieRayWeeks TonyDarrow GeneRuffini HaroldRamis"
2442,12227,White Fang,jack london's classic adventure story about the friendship developed between a yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him. Action Adventure Drama Family basedonnovel gold treasure coffin humananimalrelationship friendship alaska shootout dog prospector klondike yukon boydogrelationship goldminer KlausMariaBrandauer EthanHawke SeymourCassel SusanHogan JamesRemar BillMoseley ClintYoungreen PiusSavage AaronHotch CharlesJimmieSr. DickMackey SuzanneKent RandalKleiser
2443,43959,Soul Surfer,"soul surfer is the inspiring true story of teen surfer bethany hamilton. bethany lost her left arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.bethany (annasophia robb) was born to surf. a natural talent who took to the waves at a young age, she was leading an idyllic life on kauai, participating in national surf competitions with her best friend alana (lorraine nicholson), when everything changed. on halloween morning, a 14-foot tiger shark came out of nowhere and seemed to shatter all her dreams.soul surfer reveals bethany's fight to recover from her ordeal and how she grappled with the question of her future. strengthened by the love of her parents, tom (dennis quaid) and cheri (helen hunt), and supported by her youth group leader sara (carrie underwood), bethany refuses to give in or give up, and begins a bold return to the water. Action Drama competition basedonnovel sharkattack surfing biography sport duringcreditsstinger AnnaSophiaRobb HelenHunt LorraineNicholson CarrieUnderwood DennisQuaid KevinSorbo RossThomas ChrisBrochu JeremySumter SonyaBalmoresChung CraigT.Nelson CodyGomes BranscombeRichmond BethanyHamilton AlanaBlanchard SeanMcNamara SeanMcNamara"
2444,190955,Blood Ties,"two brothers, on either side of the law, face off over organized crime in brooklyn during the 1970s. Thriller Crime Drama CliveOwen BillyCrudup MarionCotillard MilaKunis ZoeSaldana MatthiasSchoenaerts JamesCaan LiliTaylor GriffinDunne NoahEmmerich EveHewson YulVazquez DaisyTahan RichardPetrocelli OlekKrupa StaceyMaltin GuillaumeCanet"
2445,8197,Midnight in the Garden of Good and Evil,"a visiting city reporter's assignment suddenly revolves around the murder trial of a local millionaire, whom he befriends. Crime Drama Mystery Thriller dragqueen voodoo savannah JohnCusack KevinSpacey JudeLaw AlisonEastwood JackThompson IrmaP.Hall PaulHipp LadyChablis KimHunter GeoffreyLewis LeonRippy GaryAnthonyWilliams MichaelO'Hagan BobGunton PatrikaDarbo AnneHaney CharlesBlack ClintEastwood"
2446,9932,Analyze That,"the mafia's paul vitti is back in prison and will need some serious counseling when he gets out. naturally, he returns to his analyst dr. ben sobel for help and finds that sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress. Comedy Crime prison gold therapist gangster RobertDeNiro BillyCrystal LisaKudrow JoeViterelli CathyMoriarty DonnaMarieRecco KyleSabihy FrankPietrangolare JeromeLePage AnnikaPergament HaroldRamis"
2447,11967,Young Guns,"a group of young gunmen, led by billy the kid, become deputies to avenge the murder of the rancher who became their benefactor. but when billy takes their authority too far, they become the hunted. Crime Action Adventure Drama Western corruption sheriff deputysheriff ranch billythekid outlaw neighbor EmilioEstevez KieferSutherland LouDiamondPhillips CharlieSheen DermotMulroney CaseySiemaszko TerenceStamp JackPalance TerryO'Quinn SharonThomasCain GeoffreyBlake AliceCarter BrianKeith PatrickWayne ThomasCallaway LisaBanes VictorIzay DannyKamin TomCruise ChristopherCain"
2448,36825,The R.M.,"jared phelps (kirby heyborne) has completed two years of full-time missionary service for the church of jesus christ of latter-day saints. his mission president has promised him that he will be blessed for his service, and he thinks he has it all worked out. his girlfriend has waited for him. his boss promised that he could have his old job back, and he has already sent his application to byu. everything that can go wrong does go wrong. his girlfriend dumps him. his loses his job, and he isn't accepted to byu. then, it gets even worse, and he has to decide if choosing the right is worth all the trouble. Comedy Crime Family KirbyHeyborne KurtHale"
2449,186,Lucky Number Slevin,"slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. under constant watch, slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. a film with many twists and turns. Drama Thriller Crime Mystery assassination assassin identity sniper mistakeinperson jew gangsterboss gamblingdebts boss murder sniperrifle fbiagent horseracing gambler slevin caso hoodlum blackmen JoshHartnett BruceWillis LucyLiu MorganFreeman BenKingsley MichaelRubenfeld PeterOuterbridge StanleyTucci KevinChamberlin DorianMissick MykeltiWilliamson ScottGibson CoreyStoll RobertForster SamJaeger DannyAiello JenniferMiller PaulMcGuigan"
2450,86549,August,"august tells the story of two former lovers, troy and jonathan, who reunite after a long ago painful breakup. after spending several years in spain, troy returns to los angeles and decides to phone jonathan and meet for coffee. a seemingly innocent rendezvous turns into an attempt to revive passions past. only this time it's not that simple as jonathan has a new beau, raul, and is trying to make the right decision a second time around. Drama drama romance gayrelationship MurrayBartlett DanielDugan AdrianGonzalez EldarRapaport"
2451,121826,Quartet,"the directorial debut of dustin hoffman, quartet is a high-drama comedy about temperamental divas and old grudges, passion and pride, romance and rigoletto. at a home for retired musicians, the annual concert to celebrate verdi's birthday is disrupted by the arrival of jean, an eternal diva and former wife of one of the residents. expect poignancy and plenty of laughs. Drama Comedy Romance musician concert retired MaggieSmith TomCourtenay BillyConnolly PaulineCollins MichaelGambon SheridanSmith JumaynHunter SholaAdewusi AndrewSachs TrevorPeacock DavidRyall MichaelByrne RonnieFox LukeNewberry DustinHoffman"
2452,2048,"I, Robot","in 2035, where robots are common-place and abide by the three laws of robotics, a techno-phobic cop investigates an apparent suicide. suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger. Action ScienceFiction suicide artificialintelligence manvsmachine chicago basedonnovel hero future law dystopia police murder robot 3d humanoidrobot WillSmith BridgetMoynahan AlanTudyk JamesCromwell BruceGreenwood ShiaLaBeouf ChiMcBride JerryWasserman PeterShinkoda TerryChen DavidHaysom ScottHeindl AdrianRicard FionaHogan SharonWilkins CraigMarch DarrenMoore EmilyTennant TiffanyLyndall-Knight AaronDouglas AngelaMoore AlexProyas"
2453,4233,Scream 2,"two years after the terrifying events that occurred in woodsboro, sidney is now attending windsor college in cincinnati, and gale weathers' best selling book on sidney's life has now been made into a major motion picture. when two college students are killed in a theatre while watching the new film 'stab', sidney knows deep down that history is repeating itself. Horror Mystery filmfestivals slaughter slasher DavidArquette NeveCampbell CourteneyCox SarahMichelleGellar JamieKennedy LaurieMetcalf EliseNeal JerryO'Connell TimothyOlyphant JadaPinkettSmith LievSchreiber LewisArquette DuaneMartin RebeccaGayheart PortiadeRossi HeatherGraham RogerL.Jackson JoshuaJackson MarisolNichols ToriSpelling LukeWilson DavidWarner OmarEpps SelmaBlair PaulettePatterson RasilaSchroeder PeterDeming MollyGross RebeccaMcFarland KevinWilliamson SandyHeddings DaveAllenClark JoeWashington AngieDillard JohnPatrick CraigShoemaker WalterFranks NinaPetronzio StephanieBelt RichardBruceDoughty CorneliaKiss LucyLin PhilipPavel TimHillman NancyO'Dell GregMeiss AdamShankman KrisAndersson CarmenM.Chavez AnneFletcher ErikHyler SebastianLaCause LanceMacDonald LaurieSposit RyanLeeSwanson JackBaun ChristopherDoyle JasonHorgan DanielK.Arredondo JohnEmbry JenniferWeston ShellyBenedict FrancoCastan CarrieCollins WesCraven TomHand TerethaG.Houston GwenneHudson RodneyL.James MatthewLillard LynnMcRee DeadraMoore CoreyMendellParker JasonTrost SarahChristineSmith WesCraven"
2454,109451,Cloudy with a Chance of Meatballs 2,"after the disastrous food storm in the first film, flint and his friends are forced to leave the town. flint accepts the invitation from his idol chester v to join the live corp company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. when flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world. Animation Family Comedy inventor food scientist BillHader AnnaFaris JamesCaan WillForte AndySamberg BenjaminBratt NeilPatrickHarris TerryCrews KristenSchaal CodyCameron MelissaSturm KrisPearn CraigKellman KhamaniGriffin BridgetHoffman CodyCameron KrisPearn"
2455,12279,Spy Kids 3-D: Game Over,"carmen's caught in a virtual reality game designed by the kids' new nemesis, the toymaker. it's up to juni to save his sister, and ultimately the world. Action Adventure Comedy Family ScienceFiction videogame intelligence liberation childhero mission AntonioBanderas CarlaGugino AlexaPenaVega DarylSabara SylvesterStallone SalmaHayek RicardoMontalban HollandTaylor MikeJudge MattO'Leary EmilyOsment RyanPinkston RobertVito BobbyEdner CourtneyJines CheechMarin DannyTrejo AlanCumming TonyShalhoub SteveBuscemi BillPaxton GeorgeClooney ElijahWood SelenaGomez EvanSabara CamilleChen SteveWertheimer AlejandroRose-Garcia LaneTurney GlenPowell BobFonseca PeterMarquardt JamesPaxton RobertRodriguez"
2456,1624,Liar Liar,"fletcher reede is a fast-talking attorney and habitual liar. when his son max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. when max's wish comes true, fletcher discovers that his mouth has suddenly become his biggest liability. Comedy california workaholic birthday lie pregnancyandbirth wish 1990s JimCarrey MauraTierney CaryElwes JenniferTilly SwoosieKurtz SaraPaxton AnneHaney AmandaDonohoe JasonBernard MitchellRyan KristaAllen JustinCooper ChristopherMayer TomShadyac"
2457,106747,Machete Kills,ex-federale agent machete is recruited by the president of the united states for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet. Action Crime Thriller mexico whitehouse nuclearmissile machete outerspace DannyTrejo MelGibson AmberHeard MichelleRodriguez SofíaVergara JessicaAlba TomSavini LadyGaga VanessaHudgens CubaGoodingJr. DemiánBichir CharlieSheen AntonioBanderas WaltonGoggins WilliamSadler CrystalMartinez AlexaPenaVega BillyBlair MarkoZaror MarciMadison AlejandroAntonio CallieHernandez RobertRodriguez
2458,242095,The Signal,"three college students on a road trip across the southwest experience a detour – the tracking of a computer genius who has already hacked into mit and exposed security faults. when the trio find themselves drawn to an eerily isolated area, suddenly everything goes dark. when one of the students regains consciousness, he finds himself in a waking nightmare. Thriller ScienceFiction hacker supernaturalpowers roadtrip independentfilm superpower boyfriendgirlfriendrelationship secretlaboratory BrentonThwaites OliviaCooke BeauKnapp LaurenceFishburne RobertLongstreet LinShaye JeffreyGrover PatrickDavidson RoyKenny TimothyHolmes RicardoCampos DrewSykes WilliamEubank"
2459,622,The Ninth Gate,"an all-expenses-paid international search for a rare copy of the book, 'the nine gates of the shadow kingdom' brings an unscrupulous book dealer deep into a world of murder, double-dealing and satanic worship. Horror Mystery Thriller newyork obsession passionforcollection southernfrance mephisto antiquary book picturepuzzle castle satanism millionaire JohnnyDepp FrankLangella LenaOlin EmmanuelleSeigner BarbaraJefford JackTaylor JoséLópezRodero JamesRusso WillyHolt AllenGarfield TonyAmoni JacquesDacqmine JoeSheridan RebeccaPauly CatherineBenguigui MariaDucceschi JacquesCollard DominiquePozzetto EmanuelBooz LinoRibeirodeSousa AsilRaïs BernardRichier MarinetteRichier RomanPolanski"
2460,9074,The Man,"special agent derrick vann is a man out to get the man who killed his partner but a case of mistaken identity leads him to andy fidler, a salesman with too many questions and a knack of getting in vanns way Action Comedy Crime mistakeinperson falseidentity armsdealer cop policeofficer dentist SamuelL.Jackson EugeneLevy LukeGoss MiguelFerrer SusieEssman AnthonyMackie GigiRice RachaelCrawford PhilipAkin ChristopherMurray JoelS.Keller JohnHemphill KathrynGreenwood GeorgeGhali MattCooke JoeSacco NevilleEdwards ScottWickware TomorrowBaldwinMontgomery GeoffreyBowes CarrieCain-Sparks LeniParker RandyButcher LesMayfield"
2461,14869,G.I. Joe: The Rise of Cobra,"from the egyptian desert to deep below the polar ice caps, the elite g.i. joe team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer destro and the growing threat of the mysterious cobra organization to prevent them from plunging the world into chaos. Adventure Action Thriller ScienceFiction terrorist secret hostage technology warhead government president revenge murder attack explosion scientist lasers evil cobra DennisQuaid ChanningTatum MarlonWayans SiennaMiller JosephGordon-Levitt SaïdTaghmaoui ChristopherEccleston AdewaleAkinnuoye-Agbaje LeeByung-hun RachelNichols RayPark ArnoldVosloo KevinJ.O'Connor GrégoryFitoussi JonathanPryce LeoHoward BrandonSooHoo GeraldOkamura KarolinaKurkova DavidMurray BrendanFraser FredericDoss PeterBreitmayer StephenSommers"
2462,3989,Team America: World Police,"team america world police follows an international police force dedicated to maintaining global stability. learning that dictator kim jong il is out to destroy the world, the team recruits broadway star gary johnston to go undercover. with the help of team america, gary manages to uncover the plan to destroy the world. will team america be able to save it in time? it stars… samuel l jackson, tim robbins, sean penn, michael moore, helen hunt, matt damon, susan sarandon, george clooney, danny glover, ethan hawke, alec baldwin… or does it? Music Adventure Animation Action Comedy paris france cairo capitalism lossoflover egypt waragainstterror shotgun patriotism pentagon americandream destroy shipwreck louvre americanwayoflife failure panama damage government eiffeltowerparis worldpolitics massdestruction TreyParker MattStone KristenMiller MasasaMoyo DaranNorris MauriceLaMarche TreyParker"
2463,10877,Exit Wounds,"maverick cop orin boyd always brings down the domestic terrorists he tracks, but he ruffles feathers with his unorthodox techniques -- and soon finds himself reassigned to the toughest district in detroit. when he discovers a group of detectives secretly operating a drug ring, boyd joins forces with an unlikely ally -- gangster latrell walker -- to bring down the rotten cops. Action Crime Thriller corruption scandal shadowing police StevenSeagal DMX IsaiahWashington AnthonyAnderson BillDuke MichaelJaiWhite JillHennessy TomArnold BruceMcGill DavidVadim EvaMendes MatthewG.Taylor PaoloMastropietro ShaneDaly Drag-On JenniferIrwin DanielKash RothafordGray DeanMckenzie GregoryVitale ShawnLawrence NaomiGaskin QuancetiaHamilton RickDemas ChristopherLawford NoahDanby JohnRalston AndrzejBartkowiak"
2464,157185,Tin Can Man,"recently dumped by his girlfirend for another man, working in a job he hates, things could be better for peter. one night, while he is alone in his apartment, there is a knock on the door. his life will never be the same again. Horror homeinvasion MichaelParle EmmaElizaRegan PatrickO'Donnell KreetaTaponen IvanKavanagh"
2465,180296,They Came Together,a small business owner is about to lose her shop to a major corporate development. Comedy PaulRudd AmyPoehler BillHader EllieKemper CobieSmulders NoureenDeWulf JasonMantzoukas MichaelIanBlack MichaelaWatkins RandallPark ChristopherMeloni TeyonahParris EdHelms DavidWain JackMcBrayer KenanThompson KenMarino JohnRue MaxGreenfield MelanieLynskey ErinnHayes AidanKoehler ZandyHartig SkylerGaertner ZakOrth NorahJones AdamScott JohnStamos MaureenMueller MichaelMurphy AlbertoVazquez LynnCohen JeffreyDeanMorgan MichaelShannon GameelaWright JudithSheindlin DavidWain
2466,26602,Summer Catch,"a coming-of-age romantic comedy set against the backdrop of the cape cod baseball league. local boy ryan dunne (freddie prinze jr.), now a pitcher for boston college, meets tenley parrish (jessica biel), the daughter of a wealthy couple who summer on the cape. ryan and tenley fall in love, much to the chagrin of their families, while ryan clings to one last hope of being discovered and signed to a pro baseball contract. Drama Comedy Romance beach baseball sport bikini party love romance pool summer flashback FreddiePrinzeJr. JessicaBiel FredWard MatthewLillard BrianDennehy JasonGedrick BrittanyMurphy BruceDavison MarcBlucas MikeTollin"
