,id,title,combined_features
2480,13994,Romance & Cigarettes,"down-and-dirty musical love story set in the world of the working class. nick is an ironworker who builds and repairs bridges. he's married to kitty, a dressmaker, a strong and gentle woman with whom he has three daughters. he is carrying on a torrid affair with a redheaded woman named tula. nick is basically a good, hardworking man driven forward by will and blinded by his urges. Comedy Music Romance infidelity lovers workingclass newyorkcity JamesGandolfini SusanSarandon KateWinslet SteveBuscemi MandyMoore Mary-LouiseParker ChristopherWalken EddieIzzard AidaTurturro BobbyCannavale JohnTurturro JohnTurturro"
2481,14425,PCU,"nervous high school senior tom lawrence visits port chester university, where he gets a taste of politically correct college life when he's guided by fraternity wild man droz and his housemates at the pit. but droz and his pals have rivals in nasty preppy rand mcpherson and the school's steely president. with their house threatened with expulsion, droz and company decide to throw a raging party where the various factions will collide. Comedy mascot beerkeg politicalcorrectness ultimatefrisbee funkymusic fundraiser stagediving JeremyPiven ChrisYoung DavidSpade MeganWard SarahTrigger JonFavreau AlexDésert GaleMayron VivekaDavis JakeBusey MaddieCorman JessicaWalter JakeBeecham DarinHeames MattRoss StiviPaskoski JodyRacicot ThomasMitchell KevinJubinville GeorgeClinton TedKozma TheoCaldwell ColinFox LarryReynolds BeckyThyre KevinThigpen RobGfroerer JonathanWilson JoelBissonnette M.J.Kang TrentMcMullen DavidBerni JeffClarke ValentinaCardinalli AdamBocknek ZakPenn HartBochner"
2482,1574,Chicago,murderesses velma kelly and roxie hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s chicago. Action Comedy Crime Drama Music chicago basedonstagemusical prisonmatron jazzage nudemanmurdered CatherineZeta-Jones RenéeZellweger QueenLatifah RichardGere ChristineBaranski TayeDiggs CliffSaunders DominicWest JohnC.Reilly ColmFeore ChitaRivera SusanMisner DeniseFaye DeidreGoodwin Mýa EkaterinaChtchelkanova LucyLiu JonathanWhittaker SeanMcCann JayneEastwood RobMarshall
2483,208134,Bad Grandpa,"86-year-old irving zisman is on a journey across america with the most unlikely companion: his 8 year-old grandson, billy. Comedy duringcreditsstinger JohnnyKnoxville JacksonNicoll GeorginaCates SpikeJonze CatherineKeener KamberHejlik JackPolick GrasieMercedes ZiaHarris JeffTremaine"
2484,25186,Janky Promoters,two shady concert promoters get into hot water when their chance to book a superstar rapper goes awry. Comedy IceCube MikeEpps YoungJeezy DarrisLove JulioOscarMechoso Lil'JJ GlennPlummer JuanitaJennings AlomaWright JowharahJones TamalaJones LelandWhite TiffanyHaddish MarcusRaboy
2485,231617,"Signed, Sealed, Delivered","""signed, sealed, delivered"" introduces a dedicated quartet of civil servants in the dead letter office of the u.s. postal system who transform themselves into an elite team of lost-mail detectives. their determination to deliver the seemingly undeliverable takes them out of the post office into an unpredictable world where letters and packages from the past save lives, solve crimes, reunite old loves, and change futures by arriving late, but always miraculously on time. Comedy Drama Romance TVMovie date loveatfirstsight narration investigation team postalworker EricMabius KristinBooth CrystalLowe GeoffGustafson BenjaminHollingsworth LaciJMailey DaphneZuniga ScottSmith"
2486,15927,A Passage to India,"the film is set during the period of growing influence of the indian independence movement in the british raj. it begins with the arrival in india of a british woman, miss adela quested (judy davis), who is joining her fiancé, a city magistrate named ronny heaslop (nigel havers). she and ronny's mother, mrs. moore (peggy ashcroft), befriend an indian doctor, aziz h. ahmed (victor banerjee). Drama Adventure History doctor india english magistrate 1920s mosque JudyDavis AlecGuinness PeggyAshcroft JamesFox VictorBanerjee NigelHavers MichaelCulver DavidLean"
2487,12569,Extract,"the owner of a factory that produces flavor extracts, joel reynold seems to have it all, but really doesn't. what's missing is sexual attention from his wife, suzie. joel hatches a convoluted plan to get suzie to cheat on him, thereby clearing the way for joel to have an affair with cindy, an employee. but what joel doesn't know is that cindy is a sociopathic con artist, and a freak workplace accident clears the way for her to ruin joel forever. Comedy infidelity conman thief independentfilm business manufacturing industrialaccident duringcreditsstinger sexlessmarriage misfortune JasonBateman MilaKunis KristenWiig BenAffleck J.K.Simmons CliftonCollinsJr DustinMilligan DavidKoechner BethGrant T.J.Miller JavierGutiérrez LidiaPorto GeneSimmons MattSchulze LambertoGutierrez BrentBriscoe HalSparks NickThune TomVirtue ChristopherRocha JennyO'Hara GaryCole MikeJudge BristonMeeney MarilynMonrovia MikeJudge"
2488,172,Star Trek V: The Final Frontier,capt. kirk and his crew must deal with mr. spock's half brother who kidnaps three diplomats and hijacks the enterprise in his obsessive search for god. ScienceFiction Action Adventure Thriller federation starfleet ussenterprise-a sha-ka-ree lossofbrother selfsacrifice hostage liberationofhostage romulans klingon vulcan spaceopera WilliamShatner LeonardNimoy DeForestKelley JamesDoohan GeorgeTakei WalterKoenig NichelleNichols DavidWarner LaurenceLuckinbill CharlesCooper CynthiaGouw ToddBryant GeorgeMurdock JonathanSimpson WilliamShatner
2489,361505,Me You and Five Bucks,"a womanizing yet lovable loser, charlie, a waiter in his early 30's who dreams of selling his book entitled ""7 steps of healing the male broken heart"" finds himself still working in restaurants to survive in the big apple. low on cash, he's left with no other choice but to look for a roommate to share his tiny studio. surprisingly, the first person to answer the ad is his ex and only love of his life pam, who broke his heart and disappeared without reason and the inspiration behind his book. the pam he remembered was a youthful spirit with lots of money who is now broke and disheveled. a new story begins and it is up to charlie to find out why she ran out on him and what's happened to her over the past three years. with a potential new love in his life, he must gather the strength to help pam get back on her feet without rekindling old feelings. Romance Comedy Drama"
2490,27588,Forget Me Not,"it's graduation weekend, and sandy channing, the popular class president of her small-town high school, should be enjoying the time of her life. but when her friends start disappearing, sandy discovers they have unwittingly awakened the vengeful spirit of a girl they wronged long ago. fighting for her sanity, sandy must unlock a dark secret from her own past before it's too late. Drama Horror Romance independentfilm CarlySchroeder CodyLinley BrieGabrielle ChloeBridges MicahAlberti BrittanyFinamore SeanWing ZacharyAbel AlexMauriello CourtneyBiggs JoeyLuthman SachaEdwards SaigeRyanCampbell KylieChalfa RobbyD.Bruce BellaThorne KentonDuty ChristopherAtkins DanGauthier JulieJanney MarkKemble BarbaraBain SamEndicott FionaGoodwin MarcMcTizic RoxanaOrtega JamiesonStern RonRoggé RavenLexy LaurenGraves BrianGraves ChristinaGabrielle CharlesDierkop JillianMurray TylerOliver"
2491,219,Volver,"raimunda (penélope cruz) works and lives madrid with her husband paco and daughter paula. her sister sole (lola dueñas) lives nearby and they both miss their mother irene (carmen maura), who died several years ago in a house fire along with their father. a former neighbor from their hometown reports that she has seen the ghost of irene and both daughters do not believe her. after a murder and a family tragedy, irene's spirit materializes around her daughters to help comfort them. Comedy Drama Romance childabuse rape fire sexualabuse madrid secret return solidarity village superstition crime death ghost abusivefather PenélopeCruz CarmenMaura LolaDueñas BlancaPortillo YohanaCobo ChusLampreave AntoniodelaTorre CarlosBlanco MaríaIsabelDíaz NeusSanz LeandroRivera YolandaRamos CarlosGarcíaCambero NataliaRoig EliIranzo FannydeCastro ConchaGalán MagdalenaBrotto PepaAniorte IsabelAyúcar ElviraCuadrupani MaríaAlfonsaRosso AgustínAlmodóvar MilaEspiga ValeriaVereau PedroAlmodóvar"
2492,80585,Rock of Ages,"a small town girl and a city boy meet on the sunset strip, while pursuing their hollywood dreams. Comedy Drama Music Romance musical rocker teenager younglove rocksta JulianneHough DiegoBoneta TomCruise AlecBaldwin RussellBrand MalinÅkerman PaulGiamatti BryanCranston CatherineZeta-Jones EricaFrene ShaneHartline JamesMartinKelly MaryJ.Blige WillForte EliRoth MatthewRushSullivan MichaelOlusczak AnthonyBellissimo CelinaBeach AngeloValderrama DanFinnerty KevinNash JeffChase ChantelGonsalves TyneStecklein HannaLeeSakakibara JaimieGoodwin AnneFletcher DeniseFaye MarriannNelson C.J.Tywoniak MaxwellTerlecki RobertReef MarcusJohns ViviPineda AnielaMcGuinness ElvireEmanuelle DavidGibbs DanielWills PrinceShah BenjaminMalone ArielleReitsma AnyaGarnis BarryHabib ConstantineMaroulis HeatherLeighDavis JoshRandall JackMountford ElginKosAponte VeronicaBerry KarelixAlicea T.J.Miller ChoiceGray SophieCook TawniEdwards NataliaGonzalez TaraNicoleHughes KelseyLack MaryAnnLamb IsisMasoud JillNicklaus MariaInesSerritella JenniLynnThomasson KellyTruzzolino ShanaBurns IanJosephPaget ShekitraStarke AlexisAdler DanielleCore ChelseaCorp ChrizEmbroz LinaFerrera SusieGarcia TonyGonzalez MichelleElizabethGriffith MilenaHale AnnLewin MarissaAlmaNick HectorSilva KatrinaRoseTandy KatherineAkra BillyAngell AletheaAustin MichaelBalderrama JanetBriceño JenyneButterfly BubbaCarr LisaMarieCordoba JocelynDowling JenniferFain MarloFisken ScottFowler AnthonyJudeFrancisco CourtneyGaliano BrittanyGrimsley NeilHaskell MichaelHiggins ScottHislop GraceJones CrisJudd KeithKuhl BrookeUpton TiffanyMaher TigerMartina AngeliqueMartinez MarkMyars FrankMeli CarolynPace NathanPrevost DanielleRueda-Watts JulieWiesman TovarisWilson WilliamWingfield JosephAkharohJr. MarnieAlexenburg LiannetteAltuve AlainAlvarez PearceBlair AndrewBlandina BrandonBlondun LashawnButler GailByer AlexCaceres LorraineCaporaso SantosCaraballo BradChampion HeatherAshleyChase JordanM.Cohen ShawnCopenhaver AnnaCrossley PatriceCruz EllenMargueriteCullivan SarahDandashy TerraDawn ChristopherDeStefano JordanaDePaula RobertdiScipio ChristopherDiaz EricDitman AdamDormi DonaldDowd CorinneEngstrom ElyFeldman MarceloFeldman TraceyFerrara FrenchiFirecracker KatieFlynn PatrickFox BlakeFrench EduardoM.Freyre BrettFriedmann RicardoFumasoli JuanGallo JasonGatto KatherineGilton BuddhaGonzalez JessicaGuadix MikeGuzman RandyHerman AngelLuisHernández JLynneHerrington DerekHough TamaraJones ShaunaKaeLauritzen ValentinaKarantoni IreneKelly SeanPatrickKennedy GrantKoo HelmyLavezzari DavidW.LeBlanc TracyLee GisselleLegere LaurelLevey JohnArcherLundgren ConstantineMalahias JanelleMarie KiraMarie JohnMcGlothlin JohnMcKarthy StephanieMcLane TomMilana TaylorAnthonyMiller JimMitchell KaryMusa MariaMusebrink MargeauxNelson ScottOpiela MinaOwnlee AntonioPadin SusanPages TatianaParis B.J.Parker JennieParrish NicholasX.Parsons IndraPatel HeathyrePerara RyanPowers JulieAnnePrescott LisaMarieQuillinan HeidiRae AndrewRaffelson TerryL.Reed ChristinaRodriguez JoeRodriguez TonySaiz KatieSchaar MetishaSchaefer DannyShamon RonShimshilashvili JuliaShure VeronicaViruetSimpson JaimeRaySoto CraigC.Stewart FrankTedesco LaceyToups MayraVallejo CharlesVanDyke GiovanniVelazquez VanessaVolt TracyWeisert JenniferWolfson JasonWool CarmelaZumbado ChristianIjinLink AdamShankman"
2493,50544,Friends with Benefits,"jamie is a new york-based executive recruiter who entices dylan, an art director from los angeles, to take a job at the new york office of gq magazine. finding that they have much in common, the two become fast friends. feeling jaded by a number of broken romances, dylan and jamie decide that they are ready to quit looking for true love and focus on having fun. however, complications unfold when the two best pals add sex to their relationship. Romance Comedy funeral friends hospital aftercreditsstinger duringcreditsstinger JustinTimberlake MilaKunis PatriciaClarkson WoodyHarrelson NolanGould ShaunWhite JennaElfman BryanGreenberg RichardJenkins MasiOka AndySamberg EmmaStone TiyaSircar CatherineReitman AndrewFleming CourtneyHenggeler WillGluck"
2494,9683,Bubble Boy,"jimmy is young man who was born without an immune system and has lived his life within a plastic bubble in his bedroom... who pines for the sweet caresses of girl-next-door chloe. but when chloe decides to marry her high school boyfriend, jimmy -- bubble suit and all -- treks cross-country to stop her. swoosie kurtz, as jimmy's overprotective mom, co-stars along with fabio, who portrays the leader of a religious cult. Adventure Comedy Drama Romance lovesickness niagarafalls crush youth illness JakeGyllenhaal SwoosieKurtz MarleyShelton DannyTrejo JohnCarrollLynch VerneTroyer DaveSheridan BrianGeorge PatrickCranshaw StephenSpinella EverCarradine GeoffreyArend Beetlejuice MatthewMcGrory BonnieMorgan StacyKeibler ZachGalifianakis LeoFitzpatrick BlairHayes"
2495,10288,Fido,"timmy robinson's best friend in the whole wide world is a six-foot tall rotting zombie named fido. but when fido eats the next-door neighbor, mom and dad hit the roof, and timmy has to go to the ends of the earth to keep fido a part of the family. a boy-and-his-dog movie for grown ups, ""fido"" will rip your heart out. Romance Comedy Drama Horror vororte blackhumor satire darkcomedy gore decapitation spoof zombie canuxploitation BillyConnolly Carrie-AnneMoss DylanBaker KesunLoder HenryCzerny TimBlakeNelson SonjaBennett AlexiaFast AaronBrown BrandonOlds JenniferClement RobLaBelle TiffanyLyndall-Knight MaryBlack RaymondE.Bailey AndrewCurrie"
2496,28,Apocalypse Now,"at the height of the vietnam war, captain benjamin willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" his goal is to locate - and eliminate - a mysterious green beret colonel named walter kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory. Drama War guerrilla river vietnam vietcong cambodia army insanity tribe greenberet jungle apocalypse death napalm MartinSheen MarlonBrando RobertDuvall FredericForrest SamBottoms LaurenceFishburne AlbertHall HarrisonFord DennisHopper G.D.Spradlin JerryZiesmer ScottGlenn JamesKeane KerryRossall ColleenCamp CynthiaWood LindaCarpenter JackThibeau TomMason DamienLeake MarcCoppola GlennWalken BillGraham JerryRoss CharlesRobinson NickNicholson DonGordonBell EvanA.Lottman R.LeeErmey JimGaines CharlieSheen VittorioStoraro FrancisFordCoppola HenryStrzalkowski LonnieWoodley AuroreClément FrancisFordCoppola"
2497,33693,Funny Ha Ha,"unsure of what to do next, 23-year-old marnie tries her best to navigate life after college in this romantic comedy. still partying like there's no tomorrow, marnie drags herself out of bed for her miserable temp job and can't decide whether she's wasting her time going after best buddy alex, who doesn't seem to be interested. Drama Comedy mumblecore KateDollenmayer MarkHerlehy ChristianRudder JenniferL.Schaper MylesPaige MarshallLewy DannyMiller MarkCapraro SabrinaHawthorne LissaPattonRudder WilliamWestfall JedMcCaleb SheilaDubman JustinRice AndrewBujalski AndrewBujalski"
2498,10215,Sliding Doors,"gwyneth paltrow plays london publicist helen, effortlessly sliding between parallel storylines that show what happens if she does or does not catch a train back to her apartment. love. romantic entanglements. deception. trust. friendship. comedy. all come into focus as the two stories shift back and forth, overlap and surprisingly converge. Comedy Drama Fantasy Romance doublelife commercial fantasy chance marketing timetravel inflagranti ambiguousending alternativereality GwynethPaltrow JohnHannah JohnLynch JeanneTripplehorn ZaraTurner DouglasMcFerran PaulBrightwell NinaYoung VirginiaMcKenna KevinMcNally TheresaKartell ChristopherVilliers TerryEnglish PaulStacey PeterHowitt JoannaRoth NeilStuke EvelynDuah LindaBroughton PipMiller PeterHowitt"
2499,13166,Freddy Got Fingered,"an unemployed cartoonist moves back in with his parents and younger brother freddy. when his parents demand he leave, he begins to spread rumors that his father is sexually abusing freddy. Comedy wheelchair slacker sausage TomGreen RipTorn MarisaCoughlan EddieKayeThomas HarlandWilliams AnthonyMichaelHall JulieHagerty JacksonDavies ConnorWiddows JohnR.Taylor BobOsborne FionaHogan GeorgeGordon RonSelmour DrewBarrymore DavidNeale ScottHeindl WendyChmelauskas R.NelsonBrown LorenaGale SimonLongmore GiacomoBaessato EricKeenleyside ShaquilleO'Neal RickTae NoelFisher IreneKaras TedFriend BalinderJohal KamaljeetKler RalphWagner MikeBullard RalphAlderman ChrisCarver MicheleCummins JoeFlaherty StephenE.Miller JohnRigg JorgeRodriguez CliffSolomon StephenTobolowsky HenryO.Watson TomHallick DarrenMoore AllanGray TomGreen"
2500,50698,Grave Encounters,a crew from a paranormal reality television show lock themselves in a haunted psychiatric hospital. they search for evidence of paranormal activity as they shoot what ends up becoming their final episode. Thriller Horror camcorder reality insaneasylum paranormal haunting psychiatrichospital ghosthunting paranormalinvestigation labyrinth mentalasylum foundfootage SeanRogerson JuanRiedinger AshleighGryzko MackenzieGray ArthurCorber BenjaminWilkinson MicheleCummins LuisJavier ShawnMacdonald MerwinMondesir BobRathie FredKeating ColinMinihan StuartOrtiz
2501,33909,Wall Street: Money Never Sleeps,"as the global economy teeters on the brink of disaster, a young wall street trader partners with disgraced former wall street corporate raider gordon gekko on a two tiered mission: to alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor. Drama Crime duringcreditsstinger MichaelDouglas ShiaLaBeouf JoshBrolin CareyMulligan FrankLangella SusanSarandon EliWallach VanessaFerlito JasonClarke AlexanderWraith JohnBedfordLloyd AnnaKuchma JulianneMichelle KeithMiddlebrook ChuckPfeiffer CharlieSheen NatalieMorales SebastianSozzi TetWada AnnikaPergament OliverStone"
2502,34341,Men with Brooms,"a witty and clever comedy that follows four longtime curling friends reunited by the last wishes of their recently deceased coach and set out to win the golden broom. realising that the out of shape crew will be hard-pressed to win without a coach, cutter swallows his pride and calls upon a retired curling champion - his estranged father. now, these men with brooms, along with their new eccentric coach and cutter's new romantic interest amy, set off on a comedic journey which takes them from frozen lakes to huge arenas, searching for perfect stones, lost loves and second chances. Comedy sport PaulGross MollyParker LeslieNielsen PollyShannon PeterOuterbridge MichelleNolden BarbaraGordon ConnorPrice JamesAllodi JedRees KariMatchett HannahGross PaulGross"
2503,14877,September Dawn,"a story set against the mountain meadows massacre, the film is based upon the tragedy which occurred in utah in 1857. a group of settlers, traveling on wagons, was murdered by the native mormons. all together, about 140 souls of men, women and children, were taken. Drama Action History Western Romance JonVoight TamaraHope TrentFord LolitaDavidovich DeanCain TerenceStamp ShaunJohnston FranklinE.Levinson DanielLibman BarbaraGatesWilson HuntleyRitter JonGries TaylorHandley ChristopherCain"
2504,1365,Monster's Ball,"set in the southern usa, a racist white man, hank, falls in love with a black woman named leticia. ironically, hank is a prison guard working on death row who executed leticia's husband. hank and leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers. Drama Romance southernusa waitress parentskidsrelationship overweightchild lossofchild newlove unsociability ethnicstereotype independentfilm electricchair xenophobia HalleBerry BillyBobThornton HeathLedger SeanCombs CoronjiCalhoun PeterBoyle TaylorSimpson GabrielleWitcher AmberRules YasiinBey TaylorLaGrange CharlesCowanJr. AnthonyBean FrancineSegal JohnMcConnell MarcusLyleBrown MiloAddica BernardJohnson MarcForster"
2505,11959,UHF,"the eccentric new manager of a uhf television channel tries to save the station from financial ruin with an odd array of programming. Comedy loser tvstation gameshow tvstar musicvideo satire cultfilm indianajonesspoofscene musicspoof ""WeirdAl""Yankovic VictoriaJackson MichaelRichards DavidBowe FranDrescher KevinMcCarthy AnthonyGeary BillyBarty TrinidadSilva EmoPhilips JayLevey"
2506,10771,The Tuxedo,"cabbie-turned-chauffeur jimmy tong learns there is really only one rule when you work for playboy millionaire clark devlin : never touch devlin's prized tuxedo. but when devlin is temporarily put out of commission in an explosive accident, jimmy puts on the tux and soon discovers that this extraordinary suit may be more black belt than black tie. paired with a partner as inexperienced as he is, jimmy becomes an unwitting secret agent. Thriller Action Comedy ScienceFiction bomb intelligence chauffeur wound secretagent headinjury JackieChan JenniferLoveHewitt JasonIsaacs DebiMazar RitchieCoster PeterStormare MiaCottet RomanyMalco DanielKash JodyRacicot JodyRacicot ScottWickware ChristianPotenza KarenGlave ScottYaphe KevinDonovan"
2507,2925,The First Wives Club,"after years of helping their hubbies climb the ladder of success, three mid-life manhattanites have been dumped for a newer, curvier model. but the trio is determined to turn their pain into gain. they come up with a cleverly devious plan to hit their exes where it really hurts - in the wallet! Comedy divorce divorcedwoman reunitedfriends GoldieHawn BetteMidler DianeKeaton MaggieSmith DanHedaya VictorGarber BronsonPinchot MarciaGayHarden EileenHeckart PhilipBosco ElizabethBerkley JenniferDundas SarahJessicaParker StockardChanning StephenCollins RobReiner JamesNaughton AriGreenberg IvanaTrump TimothyOlyphant MicheleBrilliant DinaSpybey-Waters AdriaTennor JulieheraDeStefano HughWilson"
2508,41210,The Switch,"an unmarried 40-year-old woman turns to a turkey baster in order to become pregnant. seven years later, she reunites with her best friend, who has been living with a secret: he replaced her preferred sperm sample with his own. Comedy Romance Drama alcohol singleparent baby restaurant aquarium sperm littleboy malefemalerelationship pregnant artificialinsemination JasonBateman JenniferAniston JeffGoldblum JulietteLewis ToddLouiso JasonJones ScottElrod PatrickWilson KelliBarrett ThomasRobinson BryceRobinson VictorPagan WillSwenson EdwardJamesHyland CarolineDhavernas RebeccaNaomiJones JeremyJ.Mohler BrianPodnos AmandaBarron StephanieDominiEhlert JoshGordon WillSpeck"
2509,9809,Let's Go to Prison,"when a career criminal's plan for revenge is thwarted by unlikely circumstances, he puts his intended victim's son in his place by putting him in prison...and then joining him. Comedy Crime lossoffather condom vulgar paroleboard alcoholabuse DaxShepard WillArnett ChiMcBride DavidKoechner DylanBaker MichaelShannon JayWhittaker AmyHill DavidDarlow BobOdenkirk JerryMinor JosephMarcus NickPhalen A.J.Balance MarySeibel SusanMessing JimZulevic BillMcGough BertMatias MiguelNino BobOdenkirk"
2510,1930,The Amazing Spider-Man,"peter parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his uncle ben and aunt may. like most teenagers, peter is trying to figure out who he is and how he got to be the person he is today. as peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to oscorp and the lab of dr. curt connors, his father's former partner. as spider-man is set on a collision course with connors' alter ego, the lizard, peter will make life-altering choices to use his powers and shape his destiny to become a hero. Action Adventure Fantasy lossoffather vigilante serum marvelcomic scientificexperiment spiderbite maskedvigilante reboot superpowers geneticengineering socialoutcast duringcreditsstinger AndrewGarfield EmmaStone RhysIfans DenisLeary CampbellScott IrrfanKhan MartinSheen SallyField MaxCharles ChrisZylka EmbethDavidtz LeifGantvoort HannahMarks KelseyAsbille C.ThomasHowell StanLee MichaelMassee MichaelPapajohn KariColeman CharlieDePew SkylerGisondo JacobRodier JakeKeiffer KevinMcCorkle BarbaraEveHarris DanielleBurgio MichaelBarra AndyPessoa AndyGladbach RingHendricks-Tellefsen TomWaite KeithCampbell SteveDeCastro JamesChen AlexanderBedria JohnBurke JillFlint MarkDaugherty MiltonGonzález VincentLaresca DamienLemon TyUpshaw TiaTexada JayCaputo TerryBozeman JenniferLyons AmberStevens ZoeyDeutch JodyCosgrove-Kao MaxBogner EthanCohn MilesElliot MirandaLaDawnHill AmandaMacDonald MauryMorgan AmyNovondo KristinQuick MarcWebb"
2511,287948,The Transporter Refueled,"the fast-paced action movie is again set in the criminal underworld in france, where frank martin is known as the transporter, because he is the best driver and mercenary money can buy. in this installment, he meets anna and they attempt to take down a group of ruthless russian human traffickers who also have kidnapped frank’s father. Thriller Action Crime transporter sequel suspense car bankheist action EdSkrein RayStevenson LoanChabanol GabriellaWright TatjanaPajković WenxiaYu RadivojeBukvić NoémieLenoir YuriKolokolnikov LennKudrjawizki SamirGuesmi AnatoleTaubman RobbieNock MichaelMorris NashNovcic JochenHägele CédricChevalme JérômeZybala StéphaneMorenoCarpio LaurentFerraro Jean-BaptistePuech ReginalKudiwu JuaAmir ThibaultEvrard ChristopheLavalle MickaëlCollart ChristopheTouraud CamilleDelamarre"
2512,242083,Hits,"a talentless teen will do anything to get on tv's ""the voice."" meanwhile, her father, a municipal worker, creates an uproar when a video of his rants at city hall goes viral. Drama Comedy talent delusion fame teenager viralvideo MeredithHagner MattWalsh JamesAdomian JakeCherry DerekWaters WyattCenac AmySedaris DavidKoechner JasonRitter AmyCarlson JessieEnnis ErinnHayes MichaelCera KurtBraunohler JuliaStiles JanetKrupin DannyFlaherty RosemaryHoward RussTamblyn MelaHudson DavidCross"
2513,2116,Out of Time,"matt lee whitlock, respected chief of police in small banyan key, florida, must solve a vicious double homicide before he himself falls under suspicion. matt lee has to stay a few steps ahead of his own police force and everyone he's trusted in order to find out the truth. Thriller Crime Drama miami florida doublemurder divorce DenzelWashington EvaMendes SanaaLathan JohnBillingsley DeanCain AlexCarter AntoniCorone RobertBaker RonMadoff TerryLoughlin NoraDunn JesseBeaton CarlFranklin"
2514,193610,The Other Woman,"after discovering her boyfriend is married, carly soon meets the wife he's been cheating on. and when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing sob. Comedy Romance infidelity revenge unfaithfulboyfriend woman sittingonatoilet publictoilet maritalinfidelity laxative unfaithfulhusband CameronDiaz LeslieMann KateUpton DonJohnson NikolajCoster-Waldau TaylorKinney NickiMinaj AlyshiaOchse DavidThornton KennethMaharaj VictorCruz MadisonMcKinley OliviaCulpo ChelseaTurnbo BrookeStacyMills AshleyCusato NickCassavetes"
2515,90369,Now Is Good,a girl dying of leukemia compiles a list of things she'd like to do before passing away. topping the list is her desire to lose her virginity. Drama Romance cancer teenager teendrama bucketlist basedonyoungadultnovel DakotaFanning JeremyIrvine KayaScodelario OliviaWilliams PaddyConsidine EdgarCanham JoeCole RoseLeslie FranzDrameh JuliaFord JulianWadham JosefAltin RakieAyola TomKane SusanBrown SarahHadland IsabellaLaughland PatrickBaladi DarrenMorfitt OlParker
2516,17578,The Adventures of Tintin,"intrepid young reporter, tintin and his loyal dog, snowy are thrust into a world of high adventure when they discover a ship carrying an explosive secret. as tintin is drawn into a centuries-old mystery, ivan ivanovitch sakharine suspects him of stealing a priceless treasure. tintin and snowy, with the help of salty, cantankerous captain haddock and bumbling detectives, thompson &amp; thomson, travel half the world, one step ahead of their enemies as tintin endeavors to find the unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse. Adventure Animation Mystery riddle captain treasure liquor treasurehunt sunkentreasure plot reporter 3d action JamieBell AndySerkis DanielCraig NickFrost SimonPegg CaryElwes MackenzieCrook TonyCurran TobyJones DanielMays SebastianRoché PhillipRhys MarkIvanir GadElmaleh JacquieBarnbrook JoeStarr StevenSpielberg"
2517,820,JFK,new orleans district attorney jim garrison discovers there's more to the kennedy assassination than the official story. Drama Thriller History assassination cia homophobia neworleans vietnamwar johnf.kennedy investigation government historicalfigure president conspiracy death kennedyassassination KevinCostner TommyLeeJones GaryOldman KevinBacon MichaelRooker JackLemmon LaurieMetcalf SissySpacek JoePesci JohnCandy PruittTaylorVince JayO.Sanders WalterMatthau SallyKirkland DonaldSutherland EdAsner BrianDoyle-Murray RayLePere VincentD'Onofrio TomHoward LolitaDavidovich JimGarrison WayneKnight GaryGrubbs BeataPozniakDaniels TonyPlana JohnWilliamGalt RonJackson SeanStone JohnS.Davies TomásMilián RaulAranas GailCronauer GaryCarter JamesN.Harrell EllenMcElduff JoAnderson MarcoPerella EdwinNeal DarrylCox T.J.Kennedy J.J.Johnston R.BruceElliott WilliamLarsen WayneTippit DaleDye JerryDouglas RyanMacDonald DuaneGrey GeorgeR.Robertson BaxterHarris JohnSeitz AlexRodine SamStoneburner BobGunton JohnP.Finnegan WalterBreaux MelodeeBowman PeterMaloney RichardRutowski BillBolender PriceCarson GilGlasgow BobOrwig HughFeagin GeorgeKelly VictorKempster JohnLarroquette MariaMason RonRifkin FrankWhaley KevinBeard JeffreyBornstein MarieDelMarco AlanDonnes OrlandoGallegos RobertJ.Groden ChuckKelley CodieScott MartinSheen JacquelynTwodatJackson OliverStone
2518,9672,Infamous,"while researching his book in cold blood, writer truman capote develops a close relationship with convicted murderers dick hickock and perry smith. Drama killing deathpenalty kansas author murderhunt SigourneyWeaver TobyJones GwynethPaltrow SandraBullock IsabellaRossellini PeterBogdanovich JeffDaniels DanielCraig JulietStevenson MichaelPanes HopeDavis JohnBenjaminHickey LeePace DouglasMcGrath"
